id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_17h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_7h30m,0.86,2.22,3.16,3.77,2.63,3.4,5.36,8.89,10.0
0.csv_Day8_8h00m,3.02,7.24,7.23,10.22,11.91,15.65,18.55,21.16,23.94
0.csv_Day8_8h30m,4.37,8.69,9.0,13.29,12.03,14.37,16.27,18.81,30.1
0.csv_Day8_9h00m,8.64,18.24,21.73,25.26,27.21,23.43,16.71,16.38,32.19
0.csv_Day8_9h30m,11.12,21.48,24.02,24.41,25.36,14.39,13.47,17.07,30.82
0.csv_Day8_10h00m,17.83,28.14,26.0,30.0,23.79,26.68,25.56,27.63,27.68
0.csv_Day8_10h30m,17.83,29.12,26.61,31.81,26.46,29.79,29.17,32.21,33.14
0.csv_Day8_11h00m,18.42,34.01,33.94,36.93,33.95,34.61,33.52,34.0,35.55
0.csv_Day8_11h30m,18.34,30.57,30.74,32.97,30.17,29.06,29.72,31.48,32.4
0.csv_Day8_12h00m,18.42,32.13,30.15,33.26,30.07,29.7,29.01,29.63,31.73
0.csv_Day8_12h30m,17.29,32.9,32.99,35.14,30.31,33.63,30.03,33.51,34.24
0.csv_Day8_13h00m,16.87,30.2,29.26,32.1,28.29,30.11,28.4,27.27,31.66
0.csv_Day8_13h30m,12.3,27.46,26.8,28.88,30.2,25.64,22.51,32.12,44.84
0.csv_Day8_14h00m,15.28,23.6,23.63,24.76,24.61,24.12,20.56,21.82,26.17
0.csv_Day8_14h30m,14.91,27.48,24.96,26.26,23.41,21.66,27.71,24.96,27.81
0.csv_Day8_15h00m,10.79,21.8,20.53,18.88,22.02,17.83,21.76,21.46,23.03
0.csv_Day8_15h30m,8.18,18.7,16.72,17.02,15.19,12.83,15.33,14.88,15.55
0.csv_Day8_16h00m,4.33,9.57,9.17,9.26,4.86,4.31,7.62,7.34,13.18
0.csv_Day8_16h30m,2.39,6.97,5.05,4.01,1.33,-1.45,2.3,-0.19,10.34
0.csv_Day8_17h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_7h30m,0.49,-0.2,-0.17,0.05,4.36,1.36,1.04,1.79,2.27
1.csv_Day7_8h00m,3.2,3.63,4.54,4.96,5.89,6.77,7.0,7.13,7.17
1.csv_Day7_8h30m,7.0,9.79,9.32,10.46,13.97,14.08,14.95,16.09,15.25
1.csv_Day7_9h00m,13.22,17.08,17.57,20.17,21.6,21.95,22.83,23.32,24.02
1.csv_Day7_9h30m,18.51,21.1,22.73,27.89,28.48,29.68,30.19,30.8,31.36
1.csv_Day7_10h00m,21.51,29.67,30.85,30.65,35.15,35.24,35.29,34.55,35.18
1.csv_Day7_10h30m,24.29,36.74,31.91,36.58,39.11,40.72,40.77,41.06,41.42
1.csv_Day7_11h00m,30.99,38.84,39.74,40.94,40.22,40.25,42.18,44.47,46.37
1.csv_Day7_11h30m,31.12,38.83,40.68,43.33,42.08,44.55,46.3,47.93,48.5
1.csv_Day7_12h00m,31.18,39.38,42.89,45.18,42.69,45.28,46.34,48.0,48.62
1.csv_Day7_12h30m,33.4,43.05,45.71,47.49,43.35,46.2,46.49,48.21,48.74
1.csv_Day7_13h00m,27.33,36.08,42.01,42.43,39.71,43.74,46.12,45.68,46.45
1.csv_Day7_13h30m,27.86,35.0,36.95,39.48,39.35,40.5,41.6,42.92,43.8
1.csv_Day7_14h00m,18.2,34.34,32.49,36.05,35.56,36.42,38.51,38.09,39.18
1.csv_Day7_14h30m,18.09,20.73,25.8,28.16,29.32,33.88,33.9,32.81,33.13
1.csv_Day7_15h00m,10.15,15.95,20.24,23.19,22.49,26.41,24.69,25.01,25.91
1.csv_Day7_15h30m,8.66,13.46,14.3,13.18,15.85,16.67,17.9,18.03,18.79
1.csv_Day7_16h00m,4.69,7.62,6.43,8.09,7.23,9.67,9.2,9.78,10.07
1.csv_Day7_16h30m,2.43,2.8,1.52,2.16,2.98,2.11,2.72,2.47,3.13
1.csv_Day7_17h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_7h30m,0.55,0.7,1.15,1.7,2.63,1.33,1.47,1.62,2.61
1.csv_Day8_8h00m,2.36,3.73,4.35,5.63,5.75,7.22,6.95,7.08,7.74
1.csv_Day8_8h30m,5.44,7.71,11.11,10.33,13.19,13.72,14.13,15.37,16.66
1.csv_Day8_9h00m,6.86,12.93,17.74,17.03,21.22,20.6,22.47,22.36,21.68
1.csv_Day8_9h30m,9.95,15.37,24.92,23.19,30.27,28.55,29.2,30.08,29.74
1.csv_Day8_10h00m,18.58,19.34,22.94,21.79,26.48,30.48,33.59,34.47,34.91
1.csv_Day8_10h30m,19.24,15.89,23.42,32.62,24.97,36.12,37.95,39.03,40.88
1.csv_Day8_11h00m,26.91,19.7,23.17,30.8,23.63,35.5,40.95,42.57,44.55
1.csv_Day8_11h30m,24.77,23.32,23.76,33.4,26.24,36.66,40.78,44.0,45.52
1.csv_Day8_12h00m,24.18,22.38,21.79,32.77,26.6,36.91,40.84,44.63,47.76
1.csv_Day8_12h30m,23.59,19.94,21.61,30.65,27.89,37.27,43.15,44.85,47.66
1.csv_Day8_13h00m,20.38,19.72,27.15,35.45,31.09,39.16,43.23,44.58,45.4
1.csv_Day8_13h30m,19.17,21.26,31.57,33.97,27.59,39.96,40.04,41.69,41.85
1.csv_Day8_14h00m,15.15,20.51,26.79,26.6,23.9,32.72,36.47,37.1,39.35
1.csv_Day8_14h30m,15.98,16.99,24.66,20.52,25.88,30.16,30.2,31.35,32.93
1.csv_Day8_15h00m,7.03,13.68,15.74,17.77,22.28,23.14,22.8,24.72,25.54
1.csv_Day8_15h30m,6.63,9.73,14.53,15.03,16.03,16.51,16.79,16.76,17.46
1.csv_Day8_16h00m,4.7,6.09,7.02,6.95,8.79,8.44,8.78,8.74,10.71
1.csv_Day8_16h30m,1.98,3.0,2.2,2.64,3.4,2.93,4.57,2.9,3.4
1.csv_Day8_17h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_7h30m,0.78,0.99,1.9,1.64,2.15,1.8,1.74,1.9,2.41
2.csv_Day7_8h00m,3.52,3.91,5.2,6.32,6.04,6.94,7.33,7.96,8.21
2.csv_Day7_8h30m,8.02,12.29,14.81,16.16,16.01,15.61,17.19,16.79,18.37
2.csv_Day7_9h00m,10.38,16.63,21.01,22.76,23.91,23.53,23.28,24.63,26.23
2.csv_Day7_9h30m,13.81,23.42,27.36,29.45,29.79,30.97,31.89,33.26,33.21
2.csv_Day7_10h00m,19.02,28.9,31.69,34.81,36.52,37.19,38.05,39.09,39.77
2.csv_Day7_10h30m,16.65,26.27,28.81,34.2,37.67,38.62,41.24,43.03,43.47
2.csv_Day7_11h00m,16.83,24.26,29.16,34.48,37.6,40.87,43.67,44.98,45.43
2.csv_Day7_11h30m,22.16,35.18,42.2,45.47,46.0,48.11,48.03,50.68,49.84
2.csv_Day7_12h00m,22.84,36.27,45.28,46.93,47.28,50.19,50.16,50.92,51.14
2.csv_Day7_12h30m,29.44,49.55,51.81,51.02,51.82,53.06,52.62,52.44,52.66
2.csv_Day7_13h00m,24.11,31.37,40.89,40.7,44.32,46.32,47.47,49.46,50.16
2.csv_Day7_13h30m,19.54,25.83,31.85,35.91,37.71,39.93,41.8,43.82,46.15
2.csv_Day7_14h00m,16.14,26.08,32.37,33.03,33.92,36.13,38.79,40.37,41.47
2.csv_Day7_14h30m,14.16,22.67,25.19,29.37,33.65,34.62,34.39,35.75,36.32
2.csv_Day7_15h00m,8.84,17.69,20.62,22.82,25.46,26.53,28.2,30.26,29.39
2.csv_Day7_15h30m,6.2,11.52,15.84,18.42,17.5,19.75,19.39,21.31,20.88
2.csv_Day7_16h00m,5.61,9.75,10.85,12.26,12.39,13.86,14.52,14.65,14.75
2.csv_Day7_16h30m,3.08,3.65,5.05,6.17,5.82,5.97,6.65,6.6,6.65
2.csv_Day7_17h00m,0.39,1.01,1.87,1.23,0.41,0.99,1.36,1.43,1.16
2.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_7h30m,0.35,0.57,1.38,1.46,3.8,3.83,3.53,2.27,5.05
2.csv_Day8_8h00m,2.85,3.7,4.85,5.84,6.61,8.2,8.22,8.36,8.29
2.csv_Day8_8h30m,4.89,10.48,14.33,16.42,16.65,17.48,16.55,17.04,18.32
2.csv_Day8_9h00m,7.42,14.24,20.3,21.76,23.37,24.0,23.98,24.51,25.07
2.csv_Day8_9h30m,8.22,16.0,22.05,26.46,28.92,29.62,32.08,32.42,32.83
2.csv_Day8_10h00m,14.34,21.49,31.94,32.63,33.65,35.86,37.15,37.53,38.95
2.csv_Day8_10h30m,18.73,26.13,32.94,36.41,37.33,39.73,41.25,44.11,44.37
2.csv_Day8_11h00m,17.33,25.03,33.54,37.81,40.48,43.84,45.44,46.54,46.55
2.csv_Day8_11h30m,20.29,30.38,38.44,41.67,44.82,46.14,48.74,51.26,50.09
2.csv_Day8_12h00m,23.92,31.06,36.93,43.36,45.3,47.46,48.73,49.33,52.27
2.csv_Day8_12h30m,23.1,36.97,44.15,45.71,48.27,50.06,50.44,51.88,52.26
2.csv_Day8_13h00m,21.36,28.08,31.59,41.15,42.99,46.12,48.13,48.41,50.46
2.csv_Day8_13h30m,19.72,26.7,29.71,37.36,39.51,42.4,43.72,44.06,45.48
2.csv_Day8_14h00m,15.62,23.38,28.22,31.49,35.71,37.86,38.97,40.7,41.92
2.csv_Day8_14h30m,12.59,19.45,26.11,30.11,31.98,34.95,34.96,34.39,35.66
2.csv_Day8_15h00m,7.2,14.56,20.44,22.64,24.05,27.22,27.88,28.26,29.88
2.csv_Day8_15h30m,5.52,10.86,14.16,16.28,18.14,20.7,21.41,21.6,21.65
2.csv_Day8_16h00m,3.76,8.98,9.71,11.13,13.29,13.62,14.02,15.63,15.21
2.csv_Day8_16h30m,1.94,4.81,5.69,6.56,7.09,6.42,6.91,7.27,7.11
2.csv_Day8_17h00m,1.13,1.42,1.25,1.11,3.1,2.97,1.57,1.35,0.45
2.csv_Day8_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
