id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_12h30m,24.25,33.7400016784668,36.33000183105469,38.099998474121094,40.709999084472656,38.470001220703125,41.849998474121094,41.77000045776367,48.689998626708984
0.csv_Day7_13h00m,22.860000610351562,23.670000076293945,27.700000762939453,33.02000045776367,40.130001068115234,43.86000061035156,41.97999954223633,47.720001220703125,49.95000076293945
0.csv_Day7_13h30m,18.350000381469727,21.540000915527344,26.670000076293945,27.75,28.0,38.189998626708984,40.4900016784668,47.70000076293945,46.40999984741211
0.csv_Day7_14h00m,17.969999313354492,24.700000762939453,30.110000610351562,33.529998779296875,37.939998626708984,39.15999984741211,37.540000915527344,41.279998779296875,43.310001373291016
0.csv_Day7_14h30m,15.289999961853027,17.15999984741211,22.43000030517578,25.329999923706055,27.15999984741211,31.100000381469727,31.729999542236328,34.65999984741211,41.20000076293945
0.csv_Day7_15h00m,10.460000038146973,12.699999809265137,14.850000381469727,16.1299991607666,18.600000381469727,20.770000457763672,24.280000686645508,27.270000457763672,25.479999542236328
0.csv_Day7_15h30m,5.71999979019165,8.239999771118164,7.130000114440918,13.069999694824219,15.34000015258789,16.030000686645508,19.75,19.93000030517578,20.489999771118164
0.csv_Day7_16h00m,2.2100000381469727,4.96999979019165,6.980000019073486,7.820000171661377,10.229999542236328,11.569999694824219,9.720000267028809,10.720000267028809,11.369999885559082
0.csv_Day7_16h30m,0.20999999344348907,0.46000000834465027,1.0,1.1799999475479126,1.850000023841858,1.6100000143051147,3.7100000381469727,2.509999990463257,2.700000047683716
0.csv_Day7_17h00m,0.0,0.009999999776482582,0.0,0.0,0.09000000357627869,0.0,0.009999999776482582,1.0499999523162842,1.6699999570846558
0.csv_Day7_17h30m,0.0,0.0,0.0,-0.0,0.0,0.009999999776482582,0.009999999776482582,-0.0,0.019999999552965164
0.csv_Day7_18h00m,-0.0,0.0,0.0,0.009999999776482582,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_18h30m,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
0.csv_Day7_19h00m,-0.0,0.0,-0.0,0.0,-0.0,0.009999999776482582,0.0,0.0,0.0
0.csv_Day7_19h30m,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_20h00m,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_20h30m,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_21h00m,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_21h30m,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
0.csv_Day7_22h00m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_22h30m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_23h00m,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
0.csv_Day7_23h30m,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_0h00m,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
0.csv_Day8_0h30m,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
0.csv_Day8_1h00m,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.csv_Day8_1h30m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day8_2h00m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day8_2h30m,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day8_3h00m,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_3h30m,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_4h00m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.csv_Day8_4h30m,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
0.csv_Day8_5h00m,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day8_5h30m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.009999999776482582
0.csv_Day8_6h00m,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.019999999552965164
0.csv_Day8_6h30m,-0.0,0.0,0.0,-0.0,-0.0,0.009999999776482582,-0.0,0.009999999776482582,0.009999999776482582
0.csv_Day8_7h00m,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.009999999776482582,0.44999998807907104
0.csv_Day8_7h30m,0.009999999776482582,0.0,-0.0,0.0,0.10000000149011612,1.340000033378601,1.7000000476837158,0.5099999904632568,1.840000033378601
0.csv_Day8_8h00m,2.880000114440918,6.190000057220459,7.230000019073486,6.28000020980835,7.900000095367432,10.170000076293945,9.1899995803833,10.430000305175781,9.949999809265137
0.csv_Day8_8h30m,3.509999990463257,13.079999923706055,10.34000015258789,12.84000015258789,13.6899995803833,13.029999732971191,15.09000015258789,14.130000114440918,14.899999618530273
0.csv_Day8_9h00m,9.3100004196167,13.579999923706055,20.040000915527344,20.399999618530273,19.760000228881836,20.81999969482422,22.479999542236328,22.43000030517578,27.56999969482422
0.csv_Day8_9h30m,7.570000171661377,14.619999885559082,21.18000030517578,26.15999984741211,28.350000381469727,27.170000076293945,26.920000076293945,27.329999923706055,30.959999084472656
0.csv_Day8_10h00m,15.65999984741211,23.549999237060547,27.969999313354492,33.79999923706055,37.0,37.13999938964844,36.279998779296875,37.349998474121094,39.709999084472656
0.csv_Day8_10h30m,13.960000038146973,21.6200008392334,30.59000015258789,39.470001220703125,40.25,47.13999938964844,46.810001373291016,44.84000015258789,48.810001373291016
0.csv_Day8_11h00m,16.239999771118164,26.639999389648438,31.510000228881836,34.97999954223633,38.20000076293945,40.220001220703125,41.650001525878906,42.34000015258789,48.7599983215332
0.csv_Day8_11h30m,25.079999923706055,34.43000030517578,35.220001220703125,36.2400016784668,45.529998779296875,45.560001373291016,43.7400016784668,46.970001220703125,46.900001525878906
0.csv_Day8_12h00m,26.229999542236328,33.31999969482422,42.06999969482422,48.66999816894531,42.83000183105469,49.2599983215332,51.90999984741211,50.150001525878906,52.13999938964844
0.csv_Day8_12h30m,24.1200008392334,38.86000061035156,41.810001373291016,49.5099983215332,45.84000015258789,40.7400016784668,54.41999816894531,49.27000045776367,54.959999084472656
0.csv_Day8_13h00m,18.540000915527344,31.149999618530273,42.599998474121094,47.630001068115234,45.97999954223633,45.380001068115234,41.83000183105469,49.81999969482422,54.16999816894531
0.csv_Day8_13h30m,20.049999237060547,23.809999465942383,28.850000381469727,33.15999984741211,39.790000915527344,42.91999816894531,56.709999084472656,45.25,50.31999969482422
0.csv_Day8_14h00m,21.75,25.899999618530273,26.1299991607666,31.90999984741211,34.11000061035156,38.27000045776367,44.97999954223633,49.08000183105469,49.0099983215332
0.csv_Day8_14h30m,11.5,20.93000030517578,24.420000076293945,31.56999969482422,33.209999084472656,33.189998626708984,35.95000076293945,34.88999938964844,40.720001220703125
0.csv_Day8_15h00m,5.860000133514404,15.260000228881836,16.739999771118164,20.829999923706055,24.5,26.0,25.040000915527344,24.18000030517578,26.729999542236328
0.csv_Day8_15h30m,6.449999809265137,13.5,13.600000381469727,14.869999885559082,17.450000762939453,19.170000076293945,21.940000534057617,18.049999237060547,22.90999984741211
0.csv_Day8_16h00m,3.7799999713897705,7.119999885559082,8.239999771118164,9.819999694824219,10.350000381469727,12.359999656677246,13.6899995803833,12.779999732971191,14.619999885559082
0.csv_Day8_16h30m,0.0,0.8999999761581421,1.4800000190734863,3.490000009536743,4.900000095367432,3.7899999618530273,2.6600000858306885,2.9200000762939453,4.0
0.csv_Day8_17h00m,-0.0,0.019999999552965164,0.05000000074505806,0.0,0.0,0.47999998927116394,0.2800000011920929,1.4700000286102295,0.4300000071525574
0.csv_Day8_17h30m,0.0,-0.0,0.0,0.009999999776482582,0.10000000149011612,0.0,0.09000000357627869,0.009999999776482582,0.0
0.csv_Day8_18h00m,-0.0,0.0,-0.0,0.019999999552965164,-0.0,0.009999999776482582,0.0,0.009999999776482582,0.0
0.csv_Day8_18h30m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.009999999776482582
0.csv_Day8_19h00m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.009999999776482582,0.0
0.csv_Day8_19h30m,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_20h00m,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day8_20h30m,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day8_21h00m,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
0.csv_Day8_21h30m,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.csv_Day8_22h00m,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day8_22h30m,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_23h00m,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
0.csv_Day8_23h30m,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.csv_Day7_0h00m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1.csv_Day7_0h30m,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
1.csv_Day7_1h00m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1.csv_Day7_1h30m,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1.csv_Day7_2h00m,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
1.csv_Day7_2h30m,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
1.csv_Day7_3h00m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_3h30m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
1.csv_Day7_4h00m,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.csv_Day7_4h30m,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.csv_Day7_5h00m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.csv_Day7_5h30m,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
1.csv_Day7_6h00m,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.009999999776482582,0.009999999776482582,0.0
1.csv_Day7_6h30m,0.0,0.0,-0.0,0.0,0.0,-0.0,0.009999999776482582,0.009999999776482582,0.0
1.csv_Day7_7h00m,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.009999999776482582
1.csv_Day7_7h30m,0.07000000029802322,0.5400000214576721,0.7200000286102295,1.2300000190734863,0.0,0.3700000047683716,-0.0,0.18000000715255737,0.3199999928474426
1.csv_Day7_8h00m,2.9700000286102295,3.509999990463257,6.059999942779541,6.980000019073486,7.550000190734863,8.670000076293945,7.440000057220459,9.279999732971191,9.260000228881836
1.csv_Day7_8h30m,4.5,11.399999618530273,13.729999542236328,14.710000038146973,14.930000305175781,14.850000381469727,15.6899995803833,17.299999237060547,18.8799991607666
1.csv_Day7_9h00m,8.630000114440918,14.34000015258789,16.719999313354492,23.110000610351562,23.299999237060547,21.799999237060547,21.920000076293945,23.530000686645508,23.100000381469727
1.csv_Day7_9h30m,8.039999961853027,19.079999923706055,24.15999984741211,25.450000762939453,30.06999969482422,30.959999084472656,29.030000686645508,30.600000381469727,34.5
1.csv_Day7_10h00m,15.850000381469727,27.110000610351562,28.579999923706055,32.099998474121094,35.93000030517578,35.099998474121094,33.209999084472656,38.709999084472656,41.9900016784668
1.csv_Day7_10h30m,16.799999237060547,27.059999465942383,36.970001220703125,40.45000076293945,43.15999984741211,48.33000183105469,47.52000045776367,43.439998626708984,47.65999984741211
1.csv_Day7_11h00m,36.869998931884766,39.689998626708984,40.33000183105469,39.650001525878906,42.130001068115234,44.29999923706055,50.81999969482422,46.630001068115234,43.18000030517578
1.csv_Day7_11h30m,19.40999984741211,32.81999969482422,49.36000061035156,47.29999923706055,50.22999954223633,52.900001525878906,51.43000030517578,53.25,58.31999969482422
1.csv_Day7_12h00m,18.290000915527344,40.83000183105469,47.790000915527344,51.34000015258789,52.630001068115234,49.599998474121094,54.97999954223633,53.93000030517578,57.36000061035156
1.csv_Day7_12h30m,41.630001068115234,53.63999938964844,51.5,53.16999816894531,58.380001068115234,55.630001068115234,55.970001220703125,56.2400016784668,57.900001525878906
1.csv_Day7_13h00m,41.369998931884766,42.84000015258789,48.400001525878906,47.66999816894531,48.9900016784668,50.72999954223633,51.0,52.04999923706055,54.81999969482422
1.csv_Day7_13h30m,21.889999389648438,37.560001373291016,37.380001068115234,45.459999084472656,44.5099983215332,46.84000015258789,47.33000183105469,50.38999938964844,51.0099983215332
1.csv_Day7_14h00m,22.459999084472656,36.349998474121094,34.459999084472656,32.95000076293945,36.970001220703125,42.13999938964844,42.630001068115234,45.11000061035156,49.099998474121094
1.csv_Day7_14h30m,16.690000534057617,25.729999542236328,28.309999465942383,33.40999984741211,31.760000228881836,34.61000061035156,31.729999542236328,37.52000045776367,35.849998474121094
1.csv_Day7_15h00m,12.729999542236328,23.459999084472656,24.34000015258789,26.90999984741211,27.360000610351562,24.860000610351562,27.760000228881836,29.579999923706055,28.510000228881836
1.csv_Day7_15h30m,10.680000305175781,16.790000915527344,17.170000076293945,19.149999618530273,19.530000686645508,19.559999465942383,20.139999389648438,20.579999923706055,22.59000015258789
1.csv_Day7_16h00m,3.0999999046325684,10.119999885559082,9.369999885559082,11.140000343322754,12.430000305175781,12.350000381469727,12.329999923706055,11.050000190734863,12.710000038146973
1.csv_Day7_16h30m,2.069999933242798,3.059999942779541,1.590000033378601,2.25,2.5299999713897705,2.1500000953674316,3.559999942779541,2.869999885559082,3.2799999713897705
1.csv_Day7_17h00m,-0.0,-0.0,0.0,0.009999999776482582,0.11999999731779099,0.0,0.09000000357627869,0.009999999776482582,0.20000000298023224
1.csv_Day7_17h30m,-0.0,0.0,-0.0,0.0,0.029999999329447746,0.20000000298023224,0.019999999552965164,0.27000001072883606,0.009999999776482582
1.csv_Day7_18h00m,-0.0,-0.0,0.0,0.0,0.0,0.07999999821186066,0.0,0.009999999776482582,0.029999999329447746
1.csv_Day7_18h30m,-0.0,0.0,0.0,0.019999999552965164,-0.0,-0.0,0.0,0.0,0.0
1.csv_Day7_19h00m,0.0,-0.0,-0.0,0.0,-0.0,0.019999999552965164,0.009999999776482582,0.0,0.0
1.csv_Day7_19h30m,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1.csv_Day7_20h00m,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
1.csv_Day7_20h30m,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_21h00m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.csv_Day7_21h30m,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
1.csv_Day7_22h00m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
1.csv_Day7_22h30m,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
1.csv_Day7_23h00m,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.csv_Day7_23h30m,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
1.csv_Day8_0h00m,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
1.csv_Day8_0h30m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1.csv_Day8_1h00m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_1h30m,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1.csv_Day8_2h00m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.csv_Day8_2h30m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.csv_Day8_3h00m,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
1.csv_Day8_3h30m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
1.csv_Day8_4h00m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.csv_Day8_4h30m,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_5h00m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
1.csv_Day8_5h30m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.009999999776482582
1.csv_Day8_6h00m,-0.0,-0.0,0.0,-0.0,0.0,0.009999999776482582,-0.0,0.0,0.019999999552965164
1.csv_Day8_6h30m,0.0,0.0,0.0,0.0,-0.0,0.009999999776482582,0.0,0.009999999776482582,0.009999999776482582
1.csv_Day8_7h00m,0.0,-0.0,0.0,0.009999999776482582,0.0,-0.0,0.0,0.009999999776482582,0.019999999552965164
1.csv_Day8_7h30m,0.009999999776482582,0.009999999776482582,0.05999999865889549,0.6800000071525574,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.07999999821186066,0.8899999856948853
1.csv_Day8_8h00m,2.0999999046325684,5.75,6.909999847412109,5.679999828338623,6.829999923706055,7.110000133514404,7.110000133514404,8.720000267028809,9.949999809265137
1.csv_Day8_8h30m,3.3499999046325684,13.399999618530273,10.720000267028809,13.079999923706055,12.609999656677246,14.390000343322754,14.239999771118164,14.15999984741211,15.170000076293945
1.csv_Day8_9h00m,13.229999542236328,14.720000267028809,20.280000686645508,18.889999389648438,21.5,19.610000610351562,22.6299991607666,22.75,21.579999923706055
1.csv_Day8_9h30m,7.71999979019165,16.469999313354492,23.170000076293945,27.010000228881836,27.25,26.93000030517578,25.3700008392334,28.389999389648438,33.209999084472656
1.csv_Day8_10h00m,23.559999465942383,29.770000457763672,34.79999923706055,34.959999084472656,35.470001220703125,34.59000015258789,35.08000183105469,36.369998931884766,37.900001525878906
1.csv_Day8_10h30m,18.06999969482422,33.459999084472656,35.38999938964844,43.790000915527344,41.970001220703125,37.060001373291016,40.040000915527344,40.220001220703125,47.310001373291016
1.csv_Day8_11h00m,23.649999618530273,28.59000015258789,37.790000915527344,38.040000915527344,39.040000915527344,40.43000030517578,40.36000061035156,44.560001373291016,50.099998474121094
1.csv_Day8_11h30m,24.760000228881836,37.650001525878906,38.5099983215332,44.22999954223633,50.150001525878906,55.779998779296875,52.65999984741211,51.560001373291016,51.790000915527344
1.csv_Day8_12h00m,28.34000015258789,34.040000915527344,38.529998779296875,41.2599983215332,43.7599983215332,42.90999984741211,51.31999969482422,51.790000915527344,57.540000915527344
1.csv_Day8_12h30m,41.06999969482422,43.75,45.65999984741211,45.2599983215332,44.0,54.11000061035156,46.630001068115234,55.81999969482422,59.41999816894531
1.csv_Day8_13h00m,24.610000610351562,40.880001068115234,39.43000030517578,36.810001373291016,44.599998474121094,48.47999954223633,48.58000183105469,48.91999816894531,55.79999923706055
1.csv_Day8_13h30m,28.8700008392334,36.54999923706055,37.65999984741211,37.150001525878906,42.959999084472656,43.38999938964844,44.45000076293945,51.810001373291016,55.779998779296875
1.csv_Day8_14h00m,21.459999084472656,28.329999923706055,29.31999969482422,29.65999984741211,33.540000915527344,40.75,42.97999954223633,48.0099983215332,46.220001220703125
1.csv_Day8_14h30m,13.579999923706055,22.649999618530273,24.309999465942383,23.899999618530273,31.940000534057617,30.6299991607666,31.020000457763672,31.920000076293945,36.65999984741211
1.csv_Day8_15h00m,5.869999885559082,17.469999313354492,21.149999618530273,24.18000030517578,25.450000762939453,24.290000915527344,24.31999969482422,25.6299991607666,25.450000762939453
1.csv_Day8_15h30m,8.800000190734863,17.190000534057617,16.010000228881836,15.989999771118164,17.75,19.780000686645508,21.799999237060547,20.6200008392334,20.920000076293945
1.csv_Day8_16h00m,4.670000076293945,9.229999542236328,8.75,10.199999809265137,10.569999694824219,11.890000343322754,13.399999618530273,11.729999542236328,12.739999771118164
1.csv_Day8_16h30m,0.009999999776482582,2.5999999046325684,0.949999988079071,1.899999976158142,3.059999942779541,3.990000009536743,2.4700000286102295,3.359999895095825,3.700000047683716
1.csv_Day8_17h00m,-0.0,-0.0,0.05000000074505806,-0.0,-0.0,0.009999999776482582,0.019999999552965164,0.44999998807907104,0.009999999776482582
1.csv_Day8_17h30m,0.0,0.0,0.0,0.009999999776482582,0.10000000149011612,-0.0,0.0,0.009999999776482582,0.0
1.csv_Day8_18h00m,-0.0,0.0,0.0,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.0,0.0,0.0
1.csv_Day8_18h30m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.009999999776482582
1.csv_Day8_19h00m,-0.0,-0.0,-0.0,0.0,0.009999999776482582,-0.0,-0.0,0.009999999776482582,0.0
1.csv_Day8_19h30m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1.csv_Day8_20h00m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
1.csv_Day8_20h30m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.csv_Day8_21h00m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
1.csv_Day8_21h30m,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1.csv_Day8_22h00m,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_22h30m,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
1.csv_Day8_23h00m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
1.csv_Day8_23h30m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.csv_Day7_0h00m,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2.csv_Day7_0h30m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
2.csv_Day7_1h00m,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2.csv_Day7_1h30m,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2.csv_Day7_2h00m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2.csv_Day7_2h30m,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
2.csv_Day7_3h00m,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
2.csv_Day7_3h30m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2.csv_Day7_4h00m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
2.csv_Day7_4h30m,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
2.csv_Day7_5h00m,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2.csv_Day7_5h30m,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
2.csv_Day7_6h00m,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2.csv_Day7_6h30m,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.009999999776482582,0.0
